id,class,mass,fall,year,lat,long,Elevation
11094.0,CK4,7.0,Found,1998.0,-86.71667,-141.5,
11095.0,Eucrite-br,41.1,Found,1998.0,-86.71667,-141.5,
11096.0,L6,15.2,Found,1998.0,-86.71667,-141.5,
11097.0,H6,13.9,Found,1998.0,-86.71667,-141.5,
11098.0,L6,47.6,Found,1998.0,-86.71667,-141.5,
11099.0,L6,35.0,Found,1998.0,-86.71667,-141.5,
11100.0,Diogenite,12.7,Found,1998.0,-86.71667,-141.5,
11101.0,L5,7.3,Found,1998.0,-86.71667,-141.5,
11102.0,H6,70.3,Found,1998.0,-86.71667,-141.5,
11103.0,H6,80.0,Found,1998.0,-86.71667,-141.5,
11104.0,H6,86.0,Found,1998.0,-86.71667,-141.5,
11105.0,Eucrite-br,63.7,Found,1998.0,-86.71667,-141.5,
11106.0,Eucrite-br,58.7,Found,1998.0,-86.71667,-141.5,
11107.0,L6,44.9,Found,1998.0,-86.71667,-141.5,
11108.0,L6,66.5,Found,1998.0,-86.71667,-141.5,
11109.0,H5,89.5,Found,1998.0,-86.71667,-141.5,
11110.0,L6,78.4,Found,1998.0,-86.71667,-141.5,
11111.0,L6,45.4,Found,1998.0,-86.71667,-141.5,
11112.0,L6,42.5,Found,1998.0,-86.71667,-141.5,
11113.0,H5,48.0,Found,1998.0,-86.71667,-141.5,
11114.0,H6,12.9,Found,1998.0,-86.71667,-141.5,
11115.0,L6,14.8,Found,1998.0,-86.71667,-141.5,
11116.0,H5,5.8,Found,1998.0,-86.71667,-141.5,
11117.0,H5,17.4,Found,1998.0,-86.71667,-141.5,
11118.0,H5,26.2,Found,1998.0,-86.71667,-141.5,
11119.0,H5,17.5,Found,1998.0,-86.71667,-141.5,
11120.0,H5,19.6,Found,1998.0,-86.71667,-141.5,
11121.0,L4,45.1,Found,1998.0,-86.71667,-141.5,
11122.0,Eucrite-br,26.1,Found,1998.0,-86.71667,-141.5,
11123.0,H6,14.6,Found,1998.0,-86.71667,-141.5,
11124.0,H6,18.7,Found,1998.0,-86.71667,-141.5,
11125.0,H5,22.4,Found,1998.0,-86.71667,-141.5,
11126.0,H6,25.7,Found,1998.0,-86.71667,-141.5,
11127.0,H5,2.7,Found,1998.0,-86.71667,-141.5,
11128.0,H6,16.4,Found,1998.0,-86.71667,-141.5,
11129.0,H5,9.8,Found,1998.0,-86.71667,-141.5,
11130.0,H6,63.8,Found,1998.0,-86.71667,-141.5,
11131.0,H6,41.5,Found,1998.0,-86.71667,-141.5,
11132.0,L6,9.1,Found,1998.0,-86.71667,-141.5,
11133.0,L6,11.0,Found,1998.0,-86.71667,-141.5,
11134.0,H6,13.9,Found,1998.0,-86.71667,-141.5,
11135.0,H6,16.1,Found,1998.0,-86.71667,-141.5,
11136.0,H5,3.6,Found,1998.0,-86.71667,-141.5,
11137.0,L6,9.2,Found,1998.0,-86.71667,-141.5,
11138.0,H5,6.7,Found,1998.0,-86.71667,-141.5,
11139.0,H6,79.7,Found,1998.0,-86.71667,-141.5,
11140.0,H6,36.9,Found,1998.0,-86.71667,-141.5,
11141.0,H6,52.8,Found,1998.0,-86.71667,-141.5,
11142.0,H4,69.3,Found,1998.0,-86.71667,-141.5,
11143.0,H4,35.1,Found,1998.0,-86.71667,-141.5,
11144.0,H5,21.2,Found,1998.0,-86.71667,-141.5,
11145.0,H5,33.9,Found,1998.0,-86.71667,-141.5,
11146.0,H5,29.3,Found,1998.0,-86.71667,-141.5,
11147.0,Eucrite-br,39.2,Found,1998.0,-86.71667,-141.5,
11148.0,Eucrite-br,66.9,Found,1998.0,-86.71667,-141.5,
11149.0,Eucrite-br,33.9,Found,1998.0,-86.71667,-141.5,
11150.0,H6,7.8,Found,1998.0,-86.71667,-141.5,
11151.0,H6,7.7,Found,1998.0,-86.71667,-141.5,
11152.0,L6,0.8,Found,1998.0,-86.71667,-141.5,
11153.0,H6,15.5,Found,1998.0,-86.71667,-141.5,
11154.0,L6,15.1,Found,1998.0,-86.71667,-141.5,
11155.0,H6,11.3,Found,1998.0,-86.71667,-141.5,
11156.0,H5,10.8,Found,1998.0,-86.71667,-141.5,
11157.0,H5,4.9,Found,1998.0,-86.71667,-141.5,
11158.0,Howardite,7.0,Found,1998.0,-86.71667,-141.5,
11159.0,LL5,22.1,Found,1998.0,-86.71667,-141.5,
11160.0,H5,21.0,Found,1998.0,-86.71667,-141.5,
11161.0,L3.8,8.0,Found,1998.0,-86.71667,-141.5,
11162.0,H6,13.8,Found,1998.0,-86.71667,-141.5,
11163.0,L5,30.0,Found,1998.0,-86.71667,-141.5,
11164.0,L6,8.5,Found,1998.0,-86.71667,-141.5,
11165.0,L6,27.5,Found,1998.0,-86.71667,-141.5,
11166.0,H6,15.1,Found,1998.0,-86.71667,-141.5,
11167.0,H6,10.0,Found,1998.0,-86.71667,-141.5,
11168.0,L6,7.2,Found,1998.0,-86.71667,-141.5,
11169.0,H6,18.7,Found,1998.0,-86.71667,-141.5,
11170.0,H5,13.1,Found,1998.0,-86.71667,-141.5,
11171.0,L4,2.9,Found,1998.0,-86.71667,-141.5,
11172.0,H6,63.5,Found,1998.0,-86.71667,-141.5,
11173.0,L6,145.4,Found,1998.0,-86.71667,-141.5,
11174.0,L6,119.1,Found,1998.0,-86.71667,-141.5,
11175.0,H6,70.0,Found,1998.0,-86.71667,-141.5,
11176.0,H6,29000.0,Found,1998.0,-86.71667,-141.5,
11177.0,H5,11300.0,Found,1983.0,30.31167,-86.16667,
11179.0,H6,40.0,Found,1936.0,66.0,-120.0,
11180.0,H6,28770.0,Found,1983.0,38.395,-98.91583,
11181.0,L6,130.0,Found,1991.0,26.2,25.66667,
11182.0,L6,135.0,Found,1991.0,25.5,25.41667,
11183.0,Iron,110.0,Found,1991.0,26.05,25.66667,
11184.0,LL6,580.0,Found,1994.0,25.59306,25.52778,
11185.0,L6,80.0,Found,1995.0,25.816110000000002,25.914170000000002,
11186.0,L6,45.0,Found,1995.0,26.765559999999997,26.32361,
11187.0,H6,1450.0,Found,1996.0,26.91028,26.151670000000003,
11188.0,LL3-6,450.0,Found,1996.0,26.594440000000002,25.622220000000002,
11189.0,H5,414.0,Found,1996.0,27.030559999999998,26.67444,
11190.0,LL6,12000.0,Found,1999.0,25.53667,25.65778,
11191.0,H,5420.0,Found,2000.0,26.01667,25.73333,
11192.0,L5,1416.0,Found,2002.0,28.10567,25.54017,
44883.0,H6,0.9,Found,1994.0,25.91667,25.66667,
44884.0,H5,1.5,Found,1996.0,25.16667,25.66667,
44885.0,H5,7.8,Found,1996.0,25.283170000000002,25.60833,
44886.0,L5,10.9,Found,2005.0,25.3735,25.70617,
49490.0,H6,100.0,Found,2007.0,28.18917,25.62167,
50999.0,H6,51.33,Found,2006.0,26.37817,26.8505,
51000.0,H5,62.26,Found,2006.0,25.43617,25.4865,
51057.0,Acapulcoite,8.3,Found,2006.0,26.18667,25.45567,
51001.0,L5,80.09999999999998,Found,2006.0,26.18667,25.45567,
51002.0,L5/6,7.72,Found,2006.0,26.18667,25.45567,
51003.0,H5/6,40.94,Found,2007.0,26.616670000000003,26.19933,
51004.0,H5,128.91,Found,2007.0,26.625329999999998,26.19833,
51005.0,H4,66.94,Found,2007.0,26.77133,26.54283,
51006.0,H5,146.04,Found,2007.0,26.82583,27.142329999999998,
51007.0,H5,128.63,Found,2007.0,26.8235,27.1415,
53618.0,LL5,15.0,Found,2010.0,26.32733,27.33667,
56302.0,H5,6.5,Found,2010.0,25.34583,25.498,
11193.0,L4,48.0,Found,1995.0,31.761670000000002,-110.75,
11194.0,"Iron, IIIAB",5000.0,Found,1880.0,37.83333,-80.31667,
30666.0,H4,45.0,Found,2004.0,39.49133,-112.942,
11195.0,LL4,664.0,Found,1987.0,30.515279999999997,-91.01222,
11197.0,H3,710.3,Found,1997.0,21.229,10.75633,
11198.0,EL4/5,608.9,Found,1997.0,20.7145,11.11567,
11199.0,H6,490.6,Found,1997.0,20.567829999999997,11.34583,
11200.0,"Iron, IIAB",303000.0,Found,1955.0,53.23333,27.33333,
11201.0,L5,82000.0,Found,1912.0,39.93333,-99.21667,
11202.0,OC,12.4,Found,1969.0,34.38167,-103.39166999999999,
11203.0,L5-7,929.4,Found,1969.0,34.26667,-103.38333,
11204.0,"Iron, ungrouped",6000.0,Found,1985.0,33.71667,-102.81667,
55289.0,L6,93.0,Found,2011.0,35.066390000000006,-114.0975,
32639.0,L5,29000.0,Found,2002.0,,,
32640.0,L5,28000.0,Found,2002.0,,,
35734.0,L5,10640.0,Found,2003.0,,,
35735.0,L5,2470.0,Found,2003.0,,,
35736.0,L5,2576.0,Found,2003.0,,,
35737.0,L5,1161.6,Found,2003.0,,,
34569.0,L5,3850.0,Found,2003.0,,,
35738.0,L5,1693.0,Found,2003.0,,,
35739.0,L5,1112.9,Found,2003.0,,,
35740.0,L5,1397.5,Found,2003.0,,,
35741.0,L5,1257.6,Found,2003.0,,,
35742.0,L5,1184.0,Found,2003.0,,,
34570.0,L5,1035.0,Found,2003.0,,,
34571.0,L5,1110.0,Found,2003.0,,,
34572.0,L3,480.0,Found,2003.0,,,
34573.0,L5,955.0,Found,2003.0,,,
34574.0,LL5,310.0,Found,2003.0,,,
35743.0,L5,1554.0,Found,2003.0,,,
34575.0,L5,1243.0,Found,2003.0,,,
34576.0,L5,555.0,Found,2003.0,,,
34577.0,L5,607.9,Found,2003.0,,,
34578.0,H5,653.5,Found,2003.0,,,
34579.0,L5,882.0,Found,2003.0,,,
34580.0,L5,642.7000000000002,Found,2003.0,,,
34581.0,L5,595.0,Found,2003.0,,,
35744.0,L5,561.2,Found,2003.0,,,
34582.0,L5,585.0,Found,2003.0,,,
34583.0,L5,475.0,Found,2003.0,,,
34584.0,L5,520.2,Found,2003.0,,,
35745.0,L5,895.3,Found,2003.0,,,
34585.0,L5,772.8,Found,2003.0,,,
34586.0,H5,389.1,Found,2003.0,,,
34587.0,L5,334.1,Found,2003.0,,,
35746.0,LL5,274.6,Found,2003.0,,,
34588.0,L5,358.4,Found,2003.0,,,
34589.0,L5,338.7,Found,2003.0,,,
34590.0,L5,532.1,Found,2003.0,,,
34591.0,L5,391.9,Found,2003.0,,,
34592.0,L5,386.9,Found,2003.0,,,
35747.0,H5,150.4,Found,2003.0,,,
35748.0,L5,183.8,Found,2003.0,,,
35749.0,L5,288.3,Found,2003.0,,,
35750.0,L5,274.5,Found,2003.0,,,
35751.0,L5,275.5,Found,2003.0,,,
35752.0,L5,256.1,Found,2003.0,,,
35753.0,L5,196.1,Found,2003.0,,,
35754.0,L5,282.0,Found,2003.0,,,
35755.0,L5,394.4,Found,2003.0,,,
35756.0,L5,311.3,Found,2003.0,,,
34593.0,L5,275.0,Found,2003.0,,,
34594.0,H5,182.0,Found,2003.0,,,
34595.0,LL5,295.0,Found,2003.0,,,
34596.0,H5,280.0,Found,2003.0,,,
34597.0,LL5,340.0,Found,2003.0,,,
35757.0,L4,384.4,Found,2003.0,,,
35758.0,H5,422.5,Found,2003.0,,,
35759.0,L5,662.9,Found,2003.0,,,
35760.0,L5,420.7,Found,2003.0,,,
35761.0,L5,625.3,Found,2003.0,,,
34598.0,L5,520.0,Found,2003.0,,,
34599.0,L3,455.0,Found,2003.0,,,
34600.0,L5,440.0,Found,2003.0,,,
34601.0,L4,245.0,Found,2003.0,,,
35762.0,LL5,392.5,Found,2003.0,,,
35763.0,L5,303.9,Found,2003.0,,,
35764.0,L5,265.1,Found,2003.0,,,
35765.0,L5,140.1,Found,2003.0,,,
35766.0,L5,288.2,Found,2003.0,,,
35767.0,L5,219.3,Found,2003.0,,,
34602.0,LL5,353.0,Found,2003.0,,,
34603.0,L5,261.9,Found,2003.0,,,
34604.0,L5,158.6,Found,2003.0,,,
34605.0,L5,146.3,Found,2003.0,,,
34606.0,LL5,268.5,Found,2003.0,,,
35768.0,LL5,294.2,Found,2003.0,,,
35769.0,H5,257.7,Found,2003.0,,,
35770.0,L5,201.1,Found,2003.0,,,
35771.0,LL5,239.8,Found,2003.0,,,
35772.0,LL5,165.4,Found,2003.0,,,
34607.0,L5,177.7,Found,2003.0,,,
34608.0,L5,212.2,Found,2003.0,,,
34609.0,L5,174.5,Found,2003.0,,,
34610.0,LL5,131.4,Found,2003.0,,,
34611.0,L4,184.7,Found,2003.0,,,
34612.0,LL5,155.1,Found,2003.0,,,
34613.0,H4,131.7,Found,2003.0,,,
34614.0,L4,135.8,Found,2003.0,,,
34615.0,L5,139.4,Found,2003.0,,,
34616.0,H5,189.5,Found,2003.0,,,
34617.0,L5,177.6,Found,2003.0,,,
34618.0,L5,238.6,Found,2003.0,,,
34619.0,L5,139.2,Found,2003.0,,,
34620.0,L5,183.7,Found,2003.0,,,
34621.0,LL5,128.0,Found,2003.0,,,
34622.0,H6,140.3,Found,2003.0,,,
34623.0,L5,135.9,Found,2003.0,,,
34624.0,L5,123.0,Found,2003.0,,,
34625.0,L5,117.1,Found,2003.0,,,
34626.0,H5,245.1,Found,2003.0,,,
34627.0,L5,91.6,Found,2003.0,,,
34628.0,L5,95.2,Found,2003.0,,,
34629.0,L5,113.8,Found,2003.0,,,
34630.0,H5,207.6,Found,2003.0,,,
34631.0,H5,142.2,Found,2003.0,,,
34632.0,LL6,122.7,Found,2003.0,,,
34633.0,L5,142.4,Found,2003.0,,,
34634.0,LL6,73.8,Found,2003.0,,,
34635.0,L4,61.0,Found,2003.0,,,
34636.0,L5,78.59999999999998,Found,2003.0,,,
35773.0,L5,111.5,Found,2003.0,,,
34637.0,L5,88.0,Found,2003.0,,,
34638.0,L5,103.2,Found,2003.0,,,
34639.0,LL5,100.9,Found,2003.0,,,
34640.0,H5,93.0,Found,2003.0,,,
35774.0,LL5,86.1,Found,2003.0,,,
35775.0,CR2,108.3,Found,2003.0,,,
35776.0,L5,87.5,Found,2003.0,,,
35777.0,L5,64.1,Found,2003.0,,,
35778.0,L5,75.4,Found,2003.0,,,
34641.0,H5,102.7,Found,2003.0,,,
34642.0,H5,82.9,Found,2003.0,,,
34643.0,L5,48.9,Found,2003.0,,,
34644.0,L5,86.3,Found,2003.0,,,
34645.0,L5,84.1,Found,2003.0,,,
34646.0,L5,69.6,Found,2003.0,,,
34647.0,L5,55.9,Found,2003.0,,,
34648.0,L5,64.1,Found,2003.0,,,
34649.0,H5,70.90000000000002,Found,2003.0,,,
34650.0,L5,52.2,Found,2003.0,,,
34651.0,L5,74.2,Found,2003.0,,,
34652.0,LL5,67.5,Found,2003.0,,,
34653.0,L5,69.5,Found,2003.0,,,
34654.0,LL5,114.8,Found,2003.0,,,
34655.0,LL5,69.4,Found,2003.0,,,
34656.0,LL5,49.6,Found,2003.0,,,
34657.0,LL5,65.4,Found,2003.0,,,
34658.0,LL6,45.6,Found,2003.0,,,
34659.0,L5,61.0,Found,2003.0,,,
34660.0,LL5,49.0,Found,2003.0,,,
34661.0,LL5,37.6,Found,2003.0,,,
34662.0,LL5,26.6,Found,2003.0,,,
34663.0,LL5,26.3,Found,2003.0,,,
34664.0,LL6,20.0,Found,2003.0,,,
34665.0,LL5,6.3,Found,2003.0,,,
34666.0,L5,5.0,Found,2003.0,,,
34667.0,LL6,5.3,Found,2003.0,,,
34668.0,LL5,26.6,Found,2003.0,,,
34669.0,L4,0.94,Found,2003.0,,,
34670.0,LL5,14.5,Found,2003.0,,,
34671.0,LL4,40.7,Found,2003.0,,,
34672.0,LL5,32.0,Found,2003.0,,,
34673.0,LL5,37.9,Found,2003.0,,,
34674.0,L5,10.8,Found,2003.0,,,
34675.0,LL5,21.1,Found,2003.0,,,
34676.0,LL5,9.7,Found,2003.0,,,
34677.0,LL5,21.4,Found,2003.0,,,
34678.0,LL4,3.1,Found,2003.0,,,
34679.0,LL5,32.9,Found,2003.0,,,
34680.0,LL5,10.0,Found,2003.0,,,
34681.0,L5,23.7,Found,2003.0,,,
34682.0,LL5,0.78,Found,2003.0,,,
34683.0,L5,14.7,Found,2003.0,,,
34684.0,L5,5.7,Found,2003.0,,,
34685.0,LL5,13.0,Found,2003.0,,,
34686.0,L5,31.9,Found,2003.0,,,
34687.0,L5,6.4,Found,2003.0,,,
34688.0,LL6,32.5,Found,2003.0,,,
34689.0,L5,16.8,Found,2003.0,,,
34690.0,LL6,1.25,Found,2003.0,,,
34691.0,LL5,1.08,Found,2003.0,,,
46087.0,"Iron, IAB complex",9130.0,Found,2006.0,,,
46088.0,L5,1501.6,Found,2006.0,,,
46089.0,LL6,907.6,Found,2006.0,,,
46090.0,L5,1033.1,Found,2006.0,,,
46091.0,L3.6,1319.4,Found,2006.0,,,
46092.0,L6,917.9,Found,2006.0,,,
46093.0,L5,500.6,Found,2006.0,,,
46094.0,L5,730.9,Found,2006.0,,,
46095.0,LL6,482.3,Found,2006.0,,,
46096.0,Eucrite-br,433.5,Found,2006.0,,,
46097.0,H6,325.7,Found,2006.0,,,
46098.0,L5,199.3,Found,2006.0,,,
46099.0,LL5,243.0,Found,2006.0,,,
46100.0,L5,218.0,Found,2006.0,,,
46101.0,L5,174.0,Found,2006.0,,,
46102.0,H5,139.6,Found,2006.0,,,
46103.0,L6,292.7,Found,2006.0,,,
46104.0,H5,176.0,Found,2006.0,,,
46105.0,H3.6,174.3,Found,2006.0,,,
46106.0,H6,94.0,Found,2006.0,,,
46107.0,H5,80.8,Found,2006.0,,,
46108.0,L6,108.1,Found,2006.0,,,
46109.0,L5,83.8,Found,2006.0,,,
46110.0,H5,67.6,Found,2006.0,,,
46111.0,H5,98.5,Found,2006.0,,,
46112.0,H6,41.5,Found,2006.0,,,
46113.0,L6,156.7,Found,2006.0,,,
46114.0,H6,138.8,Found,2006.0,,,
46115.0,L6,75.59999999999998,Found,2006.0,,,
46116.0,H6,88.7,Found,2006.0,,,
46117.0,L5,99.6,Found,2006.0,,,
46118.0,L6,66.2,Found,2006.0,,,
45023.0,LL6,52.5,Found,2006.0,,,
46119.0,H5,42.4,Found,2006.0,,,
46120.0,L6,50.7,Found,2006.0,,,
46121.0,L5,49.0,Found,2006.0,,,
46122.0,LL6,29.4,Found,2006.0,,,
46123.0,H6,33.2,Found,2006.0,,,
46124.0,H5,23.5,Found,2006.0,,,
46125.0,H5,23.4,Found,2006.0,,,
46126.0,L6,16.3,Found,2006.0,,,
46127.0,LL5,27.7,Found,2006.0,,,
46128.0,H6,15.0,Found,2006.0,,,
46129.0,LL5,3.4,Found,2006.0,,,
46130.0,L5,3.7,Found,2006.0,,,
46131.0,LL5,10.3,Found,2006.0,,,
46132.0,L6,2.3,Found,2006.0,,,
46133.0,L5,3.3,Found,2006.0,,,
11209.0,H5,3821.6,Found,1985.0,-85.66667,175.0,
11210.0,"Iron, IIIAB",1400.7,Found,1985.0,-85.66667,175.0,
11211.0,CM2,27.2,Found,1985.0,-85.66667,175.0,
11212.0,H5,1450.4,Found,1985.0,-85.66667,175.0,
11213.0,L6,1754.7,Found,1985.0,-85.66667,175.0,
11214.0,L6,999.9,Found,1985.0,-85.66667,175.0,
11215.0,H5,2420.1,Found,1985.0,-85.66667,175.0,
11216.0,L6,2372.1,Found,1985.0,-85.66667,175.0,
11217.0,L6,1356.9,Found,1985.0,-85.66667,175.0,
11218.0,L6,1126.1,Found,1985.0,-85.66667,175.0,
11219.0,H5,246.8,Found,1985.0,-85.66667,175.0,
11220.0,H5,355.3,Found,1985.0,-85.66667,175.0,
11221.0,L4,342.2,Found,1985.0,-85.66667,175.0,
11222.0,L6,4364.4,Found,1985.0,-85.66667,175.0,
11223.0,L5,259.8,Found,1985.0,-85.66667,175.0,
11224.0,L5,35.20000000000001,Found,1985.0,-85.66667,175.0,
11225.0,L5,12.5,Found,1985.0,-85.66667,175.0,
11226.0,L5,33.6,Found,1985.0,-85.66667,175.0,
11227.0,H6,6.8,Found,1985.0,-85.66667,175.0,
11228.0,L6,10000.0,Found,1995.0,-85.66667,175.0,
11229.0,L6,8000.0,Found,1995.0,-85.66667,175.0,
11230.0,L3.2,5362.7,Found,1995.0,-85.66667,175.0,
11231.0,L6,4801.5,Found,1995.0,-85.66667,175.0,
11232.0,L3.5,4018.3,Found,1995.0,-85.66667,175.0,
11233.0,L3.4,2031.0,Found,1995.0,-85.66667,175.0,
11234.0,H5,1194.5,Found,1995.0,-85.66667,175.0,
11235.0,H6,1000.0,Found,1995.0,-85.66667,175.0,
11236.0,L6,1271.6,Found,1995.0,-85.66667,175.0,
11237.0,H5,1014.0,Found,1995.0,-85.66667,175.0,
11238.0,L6,1097.3,Found,1995.0,-85.66667,175.0,
11239.0,"Iron, IAB-sLL",64.4,Found,1995.0,-85.66667,175.0,
11240.0,L3.5,840.4,Found,1995.0,-85.66667,175.0,
11241.0,L6,851.7,Found,1995.0,-85.66667,175.0,
11242.0,L6,846.4,Found,1995.0,-85.66667,175.0,
11243.0,L4,663.6,Found,1995.0,-85.66667,175.0,
11244.0,H6,456.8,Found,1995.0,-85.66667,175.0,
11245.0,EH3,574.0,Found,1995.0,-85.66667,175.0,
11246.0,H4,1342.4,Found,1995.0,-85.66667,175.0,
11247.0,H5,682.3,Found,1995.0,-85.66667,175.0,
11248.0,H5,641.4,Found,1995.0,-85.66667,175.0,
11249.0,H5,451.5,Found,1995.0,-85.66667,175.0,
11250.0,"Iron, IIIAB",962.5,Found,1995.0,-85.66667,175.0,
11251.0,L6,402.0,Found,1995.0,-85.66667,175.0,
11252.0,H5,360.9,Found,1995.0,-85.66667,175.0,
11253.0,H6,291.6,Found,1995.0,-85.66667,175.0,
11254.0,L6,299.9,Found,1995.0,-85.66667,175.0,
11255.0,L4,400.8,Found,1995.0,-85.66667,175.0,
11256.0,L6,358.6,Found,1995.0,-85.66667,175.0,
11257.0,L5,250.6,Found,1995.0,-85.66667,175.0,
11258.0,L5,603.4,Found,1995.0,-85.66667,175.0,
11259.0,L6,723.3,Found,1995.0,-85.66667,175.0,
11260.0,H6,348.4,Found,1995.0,-85.66667,175.0,
11261.0,Eucrite-br,613.2000000000002,Found,1995.0,-85.66667,175.0,
11262.0,Howardite,17.9,Found,1995.0,-85.66667,175.0,
11263.0,Howardite,53.8,Found,1995.0,-85.66667,175.0,
11264.0,L3.3,331.2,Found,1995.0,-85.66667,175.0,
11265.0,H5,258.9,Found,1995.0,-85.66667,175.0,
11266.0,H5,353.3,Found,1995.0,-85.66667,175.0,
11267.0,L3.1,269.8,Found,1995.0,-85.66667,175.0,
11268.0,L5,255.1,Found,1995.0,-85.66667,175.0,
11269.0,H4,265.2,Found,1995.0,-85.66667,175.0,
11270.0,L3,276.7,Found,1995.0,-85.66667,175.0,
11271.0,L6,222.9,Found,1995.0,-85.66667,175.0,
11272.0,L3.2,626.0,Found,1995.0,-85.66667,175.0,
11273.0,L3.5,142.1,Found,1995.0,-85.66667,175.0,
11274.0,L3.8,200.8,Found,1995.0,-85.66667,175.0,
11275.0,H6,281.5,Found,1995.0,-85.66667,175.0,
11276.0,L6,229.6,Found,1995.0,-85.66667,175.0,
11277.0,L5,180.3,Found,1995.0,-85.66667,175.0,
11278.0,L3,170.0,Found,1995.0,-85.66667,175.0,
11279.0,Chondrite-ung,213.4,Found,1995.0,-85.66667,175.0,
11280.0,LL4,182.0,Found,1995.0,-85.66667,175.0,
11281.0,L6,215.7,Found,1995.0,-85.66667,175.0,
11282.0,H6,201.9,Found,1995.0,-85.66667,175.0,
11283.0,Diogenite-an,250.6,Found,1995.0,-85.66667,175.0,
11284.0,LL6,169.8,Found,1995.0,-85.66667,175.0,
11285.0,LL5,199.1,Found,1995.0,-85.66667,175.0,
11286.0,L3,202.4,Found,1995.0,-85.66667,175.0,
11287.0,H4,202.2,Found,1995.0,-85.66667,175.0,
11288.0,H6,233.7,Found,1995.0,-85.66667,175.0,
11289.0,H6,236.3,Found,1995.0,-85.66667,175.0,
11290.0,L6,260.5,Found,1995.0,-85.66667,175.0,
11291.0,L6,209.4,Found,1995.0,-85.66667,175.0,
11292.0,L6,264.2,Found,1995.0,-85.66667,175.0,
11293.0,L5,167.5,Found,1995.0,-85.66667,175.0,
11294.0,C2-ung,50.7,Found,1995.0,-85.66667,175.0,
11295.0,L6,154.5,Found,1995.0,-85.66667,175.0,
11296.0,L6,139.7,Found,1995.0,-85.66667,175.0,
11297.0,L6,46.6,Found,1995.0,-85.66667,175.0,
11298.0,H6,146.2,Found,1995.0,-85.66667,175.0,
11299.0,L5,51.4,Found,1995.0,-85.66667,175.0,
11300.0,L5,84.8,Found,1995.0,-85.66667,175.0,
11301.0,H6,89.6,Found,1995.0,-85.66667,175.0,
11302.0,Howardite,90.62,Found,1995.0,-85.66667,175.0,
11303.0,Ureilite,137.77,Found,1995.0,-85.66667,175.0,
11304.0,L6,53.4,Found,1995.0,-85.66667,175.0,
11305.0,CR1,106.2,Found,1995.0,-85.66667,175.0,
11306.0,L6,16.1,Found,1995.0,-85.66667,175.0,
11307.0,L5,158.7,Found,1995.0,-85.66667,175.0,
11308.0,H5,75.09999999999998,Found,1995.0,-85.66667,175.0,
11309.0,Howardite,49.4,Found,1995.0,-85.66667,175.0,
11310.0,L6,8.6,Found,1995.0,-85.66667,175.0,
11311.0,L6,108.2,Found,1995.0,-85.66667,175.0,
11312.0,H5,138.3,Found,1995.0,-85.66667,175.0,
11313.0,L6,88.6,Found,1995.0,-85.66667,175.0,
11314.0,H5,92.8,Found,1995.0,-85.66667,175.0,
11315.0,H6,117.7,Found,1995.0,-85.66667,175.0,
11316.0,L6,111.2,Found,1995.0,-85.66667,175.0,
11317.0,L6,127.8,Found,1995.0,-85.66667,175.0,
11318.0,LL4,125.8,Found,1995.0,-85.66667,175.0,
11319.0,L6,111.2,Found,1995.0,-85.66667,175.0,
11320.0,H5,86.4,Found,1995.0,-85.66667,175.0,
11321.0,L6,12.8,Found,1995.0,-85.66667,175.0,
11322.0,L6,77.3,Found,1995.0,-85.66667,175.0,
11323.0,L6,148.1,Found,1995.0,-85.66667,175.0,
11324.0,LL3.8,12.69,Found,1995.0,-85.66667,175.0,
11325.0,L6,76.9,Found,1995.0,-85.66667,175.0,
11326.0,H5,14.4,Found,1995.0,-85.66667,175.0,
11327.0,H5,75.7,Found,1995.0,-85.66667,175.0,
11328.0,LL5,19.8,Found,1995.0,-85.66667,175.0,
11329.0,H6,156.2,Found,1995.0,-85.66667,175.0,
11330.0,Howardite,51.5,Found,1995.0,-85.66667,175.0,
11331.0,L6,43.1,Found,1995.0,-85.66667,175.0,
11332.0,L6,153.2,Found,1995.0,-85.66667,175.0,
11333.0,L6,29.2,Found,1995.0,-85.66667,175.0,
11334.0,L6,15.8,Found,1995.0,-85.66667,175.0,
11335.0,H6,71.40000000000002,Found,1995.0,-85.66667,175.0,
11336.0,Ureilite,6.08,Found,1995.0,-85.66667,175.0,
11337.0,H6,32.6,Found,1995.0,-85.66667,175.0,
11338.0,L5,25.1,Found,1995.0,-85.66667,175.0,
11339.0,L4,26.7,Found,1995.0,-85.66667,175.0,
11340.0,L6,43.6,Found,1995.0,-85.66667,175.0,
11341.0,LL4,58.8,Found,1995.0,-85.66667,175.0,
11342.0,L6,29.5,Found,1995.0,-85.66667,175.0,
11343.0,H6,110.5,Found,1995.0,-85.66667,175.0,
11344.0,H4,122.6,Found,1995.0,-85.66667,175.0,
11345.0,H6,40.3,Found,1995.0,-85.66667,175.0,
11346.0,L6,26.7,Found,1995.0,-85.66667,175.0,
11347.0,H5,30.5,Found,1995.0,-85.66667,175.0,
11348.0,L5,161.3,Found,1995.0,-85.66667,175.0,
11349.0,L6,57.6,Found,1995.0,-85.66667,175.0,
11350.0,L4,40.7,Found,1995.0,-85.66667,175.0,
11351.0,L6,11.9,Found,1995.0,-85.66667,175.0,
11352.0,H5,88.6,Found,1995.0,-85.66667,175.0,
11353.0,EL6,52.2,Found,1995.0,-85.66667,175.0,
